#day	0	1	2	3	4
307	22	50	71	84	92
308	22	50	71	84	92
309	22	50	71	84	92
310	22	50	71	84	92
311	22	50	71	84	92
312	22	50	71	84	92
313	22	50	71	84	92
314	22	50	71	84	92
315	22	50	71	84	92
316	22	50	71	84	92
317	22	50	71	84	92
318	22	50	71	84	92
319	22	50	71	84	92
320	22	50	71	84	92
321	22	50	71	84	92
322	22	50	71	84	92
323	22	50	71	84	92
324	22	50	71	84	92
325	22	50	71	84	92
326	22	50	71	84	92
327	22	50	71	84	92
328	22	50	71	84	92
329	22	50	71	84	92
330	22	50	71	84	92
331	22	50	71	84	92
332	22	50	71	84	92
333	22	50	71	84	92
334	22	50	71	84	92
335	22	50	71	84	92
336	22	50	71	84	92
337	22	50	71	84	92
338	22	50	71	84	92
339	22	50	71	84	92
340	22	50	71	84	92
341	22	50	71	84	92
342	22	50	71	84	92
343	22	50	71	84	92
344	22	50	71	84	92
345	22	50	71	84	92
346	22	50	71	84	92
347	22	50	71	84	92
348	22	50	71	84	92
349	22	50	71	84	92
350	22	50	71	84	92
351	22	50	71	84	92
352	22	50	71	84	92
353	22	50	71	84	92
354	22	50	71	84	92
355	22	50	71	84	92
356	22	50	71	84	92
357	22	50	71	84	92
358	22	50	71	84	92
359	22	50	71	84	92
360	22	50	71	84	92
361	22	50	71	84	92
362	22	50	71	84	92
363	22	50	71	84	92
364	22	50	71	84	92
365	22	50	71	84	92
